measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,86,Italy,3,Both,234,75+ years,441,Colon and rectum cancer,2,Percent,2019,0.020201019926974276,0.023654116420511344,0.016617793366890985
5,Prevalence,86,Italy,3,Both,234,75+ years,441,Colon and rectum cancer,3,Rate,2019,2019.7567065210762,2364.897727880363,1661.4096122127446
5,Prevalence,86,Italy,3,Both,235,95+ years,441,Colon and rectum cancer,1,Number,2019,1895.4673169820237,2749.3897657422,1414.8147442318161
5,Prevalence,86,Italy,3,Both,235,95+ years,441,Colon and rectum cancer,2,Percent,2019,0.010948253500126948,0.015880264402095813,0.008171946593619537
5,Prevalence,86,Italy,3,Both,235,95+ years,441,Colon and rectum cancer,3,Rate,2019,1094.7872216225617,1587.9971951122566,817.1710949964511
5,Prevalence,86,Italy,3,Both,243,75-84 years,441,Colon and rectum cancer,1,Number,2019,107445.11381785637,126959.37311701108,88399.75009854826
5,Prevalence,86,Italy,3,Both,243,75-84 years,441,Colon and rectum cancer,2,Percent,2019,0.021941774943954002,0.025925607913996642,0.018052428457654795
5,Prevalence,86,Italy,3,Both,243,75-84 years,441,Colon and rectum cancer,3,Rate,2019,2193.7213931734514,2592.1466595756096,1804.869631122712
5,Prevalence,86,Italy,3,Both,284,20-54 years,441,Colon and rectum cancer,1,Number,2019,40538.92040615705,49861.13669561307,32660.379700416677
5,Prevalence,86,Italy,3,Both,284,20-54 years,441,Colon and rectum cancer,2,Percent,2019,0.001503245678437004,0.0018523476532965881,0.0012115463595593664
5,Prevalence,86,Italy,3,Both,284,20-54 years,441,Colon and rectum cancer,3,Rate,2019,147.85753313311184,181.85843621791454,119.1221454669259
5,Prevalence,86,Italy,3,Both,285,55-89 years,441,Colon and rectum cancer,1,Number,2019,309928.9238877492,361930.7640183507,258809.0567564438
5,Prevalence,86,Italy,3,Both,285,55-89 years,441,Colon and rectum cancer,2,Percent,2019,0.014586463069401064,0.017035104546351893,0.012184060319748748
5,Prevalence,86,Italy,3,Both,285,55-89 years,441,Colon and rectum cancer,3,Rate,2019,1456.8447368179,1701.2833847143156,1216.5518708185791
5,Prevalence,86,Italy,3,Both,2,0-6 days,493,Ischemic heart disease,1,Number,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,2,0-6 days,493,Ischemic heart disease,2,Percent,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,2,0-6 days,493,Ischemic heart disease,3,Rate,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,3,7-27 days,493,Ischemic heart disease,1,Number,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,3,7-27 days,493,Ischemic heart disease,2,Percent,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,3,7-27 days,493,Ischemic heart disease,3,Rate,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,4,28-364 days,493,Ischemic heart disease,1,Number,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,4,28-364 days,493,Ischemic heart disease,2,Percent,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,4,28-364 days,493,Ischemic heart disease,3,Rate,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,5,1-4 years,493,Ischemic heart disease,1,Number,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,5,1-4 years,493,Ischemic heart disease,2,Percent,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,5,1-4 years,493,Ischemic heart disease,3,Rate,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,6,5-9 years,493,Ischemic heart disease,1,Number,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,6,5-9 years,493,Ischemic heart disease,2,Percent,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,6,5-9 years,493,Ischemic heart disease,3,Rate,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,7,10-14 years,493,Ischemic heart disease,1,Number,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,7,10-14 years,493,Ischemic heart disease,2,Percent,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,7,10-14 years,493,Ischemic heart disease,3,Rate,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,8,15-19 years,493,Ischemic heart disease,1,Number,2019,632.0338892060535,862.7766405564438,442.8000350710474
5,Prevalence,86,Italy,3,Both,8,15-19 years,493,Ischemic heart disease,2,Percent,2019,0.00023151716589430482,0.00031632167256291237,0.00016158747997811878
5,Prevalence,86,Italy,3,Both,8,15-19 years,493,Ischemic heart disease,3,Rate,2019,21.893767671600383,29.88673810601379,15.338672907239356
5,Prevalence,86,Italy,3,Both,9,20-24 years,493,Ischemic heart disease,1,Number,2019,1477.1066346488856,1862.497864719975,1146.7509266220936
5,Prevalence,86,Italy,3,Both,9,20-24 years,493,Ischemic heart disease,2,Percent,2019,0.0005204663969892438,0.0006583965383006742,0.0004029445342395642
5,Prevalence,86,Italy,3,Both,9,20-24 years,493,Ischemic heart disease,3,Rate,2019,49.94937785430727,62.98164764512907,38.77817213395668
5,Prevalence,86,Italy,3,Both,10,25-29 years,493,Ischemic heart disease,1,Number,2019,4549.856200314045,5396.150027060652,3762.6014838740516
5,Prevalence,86,Italy,3,Both,10,25-29 years,493,Ischemic heart disease,2,Percent,2019,0.0014623586540603785,0.0017310663120142548,0.0012096552205669005
5,Prevalence,86,Italy,3,Both,10,25-29 years,493,Ischemic heart disease,3,Rate,2019,142.13205156587705,168.5692558482299,117.53915829052347
5,Prevalence,86,Italy,3,Both,11,30-34 years,493,Ischemic heart disease,1,Number,2019,9991.911769762062,12013.649177428562,8290.325849137911
5,Prevalence,86,Italy,3,Both,11,30-34 years,493,Ischemic heart disease,2,Percent,2019,0.0030367815370633917,0.003650050797668745,0.0025171430354727037
5,Prevalence,86,Italy,3,Both,11,30-34 years,493,Ischemic heart disease,3,Rate,2019,297.53412860028493,357.7364093759263,246.86515795709468
5,Prevalence,86,Italy,3,Both,12,35-39 years,493,Ischemic heart disease,1,Number,2019,17980.33152116167,21382.941769972083,15267.577367102585
5,Prevalence,86,Italy,3,Both,12,35-39 years,493,Ischemic heart disease,2,Percent,2019,0.004930064420942058,0.005870105769333556,0.0041756731896595055
5,Prevalence,86,Italy,3,Both,12,35-39 years,493,Ischemic heart disease,3,Rate,2019,485.96265814952585,577.9265643329363,412.64380871334225
5,Prevalence,86,Italy,3,Both,13,40-44 years,493,Ischemic heart disease,1,Number,2019,34218.661155477756,40574.936496888615,29128.687305947897
5,Prevalence,86,Italy,3,Both,13,40-44 years,493,Ischemic heart disease,2,Percent,2019,0.007826244920734984,0.009293656673680917,0.006658612521950354
5,Prevalence,86,Italy,3,Both,13,40-44 years,493,Ischemic heart disease,3,Rate,2019,773.9337513450339,917.6955425269939,658.8122818721067
5,Prevalence,86,Italy,3,Both,14,45-49 years,493,Ischemic heart disease,1,Number,2019,66256.82690626213,76868.85921154267,57016.30460467657
5,Prevalence,86,Italy,3,Both,14,45-49 years,493,Ischemic heart disease,2,Percent,2019,0.013828278849098598,0.01605966331327256,0.011904630198735423
5,Prevalence,86,Italy,3,Both,14,45-49 years,493,Ischemic heart disease,3,Rate,2019,1370.466562936258,1589.9674976816232,1179.3341554591213
5,Prevalence,86,Italy,3,Both,15,50-54 years,493,Ischemic heart disease,1,Number,2019,122227.921509563,142408.07407823563,104605.13565838344
5,Prevalence,86,Italy,3,Both,15,50-54 years,493,Ischemic heart disease,2,Percent,2019,0.024858573721273956,0.028938060663364313,0.02127039376052633
5,Prevalence,86,Italy,3,Both,15,50-54 years,493,Ischemic heart disease,3,Rate,2019,2471.7443658769225,2879.83588701312,2115.368988624839
5,Prevalence,86,Italy,3,Both,16,55-59 years,493,Ischemic heart disease,1,Number,2019,191593.458123449,222724.34992425368,163794.70011984257
5,Prevalence,86,Italy,3,Both,16,55-59 years,493,Ischemic heart disease,2,Percent,2019,0.043434175478939484,0.050500812214404556,0.03713317026086973
5,Prevalence,86,Italy,3,Both,16,55-59 years,493,Ischemic heart disease,3,Rate,2019,4329.270910830132,5032.708625360998,3701.126528652554
5,Prevalence,86,Italy,3,Both,17,60-64 years,493,Ischemic heart disease,1,Number,2019,265958.95353173127,316261.6132015107,223612.80512366243
5,Prevalence,86,Italy,3,Both,17,60-64 years,493,Ischemic heart disease,2,Percent,2019,0.06922151048857228,0.08229684416534916,0.058220127124395525
5,Prevalence,86,Italy,3,Both,17,60-64 years,493,Ischemic heart disease,3,Rate,2019,6910.6211673982325,8217.674831410084,5810.307808285572
5,Prevalence,86,Italy,3,Both,18,65-69 years,493,Ischemic heart disease,1,Number,2019,374278.0445519099,433789.8036632025,320325.5563040354
5,Prevalence,86,Italy,3,Both,18,65-69 years,493,Ischemic heart disease,2,Percent,2019,0.1072420011661011,0.12431672117394506,0.09177990199275332
5,Prevalence,86,Italy,3,Both,18,65-69 years,493,Ischemic heart disease,3,Rate,2019,10715.172817580946,12418.929671176742,9170.57183462294
5,Prevalence,86,Italy,3,Both,19,70-74 years,493,Ischemic heart disease,1,Number,2019,454599.3212528217,528469.673801136,388704.6161672082
5,Prevalence,86,Italy,3,Both,19,70-74 years,493,Ischemic heart disease,2,Percent,2019,0.14066937911279323,0.16352147966179575,0.12027899145684437
5,Prevalence,86,Italy,3,Both,19,70-74 years,493,Ischemic heart disease,3,Rate,2019,14061.033497286257,16345.888430143787,12022.870191302529
5,Prevalence,86,Italy,3,Both,20,75-79 years,493,Ischemic heart disease,1,Number,2019,468271.75753274595,539567.8340141829,399870.28563044226
5,Prevalence,86,Italy,3,Both,20,75-79 years,493,Ischemic heart disease,2,Percent,2019,0.1716412024919203,0.19778087191433213,0.14658619155598343
5,Prevalence,86,Italy,3,Both,20,75-79 years,493,Ischemic heart disease,3,Rate,2019,17159.8494445391,19772.498870278276,14653.272994546123
5,Prevalence,86,Italy,3,Both,21,80+ years,493,Ischemic heart disease,1,Number,2019,745107.0002705994,866853.7305986707,637138.2571529045
5,Prevalence,86,Italy,3,Both,21,80+ years,493,Ischemic heart disease,2,Percent,2019,0.17211938592494294,0.20024910449320807,0.1471852919259416
5,Prevalence,86,Italy,3,Both,21,80+ years,493,Ischemic heart disease,3,Rate,2019,17209.846912907396,20021.849202957277,14716.076837254177
5,Prevalence,86,Italy,3,Both,22,All ages,493,Ischemic heart disease,1,Number,2019,2757143.1848496525,3095773.25796502,2459907.474953564
5,Prevalence,86,Italy,3,Both,22,All ages,493,Ischemic heart disease,2,Percent,2019,0.047377474737113415,0.05310843167003156,0.042310368398073686
5,Prevalence,86,Italy,3,Both,22,All ages,493,Ischemic heart disease,3,Rate,2019,4571.378335763776,5132.831287711974,4078.557762533938
5,Prevalence,86,Italy,3,Both,23,5-14 years,493,Ischemic heart disease,1,Number,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,23,5-14 years,493,Ischemic heart disease,2,Percent,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,23,5-14 years,493,Ischemic heart disease,3,Rate,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,24,15-49 years,493,Ischemic heart disease,1,Number,2019,135106.72807683263,155858.78380386077,117162.60957086917
5,Prevalence,86,Italy,3,Both,24,15-49 years,493,Ischemic heart disease,2,Percent,2019,0.005452093202957517,0.006296381034715398,0.004727871510165261
5,Prevalence,86,Italy,3,Both,24,15-49 years,493,Ischemic heart disease,3,Rate,2019,532.7684845130068,614.6003920545093,462.0091599521507
5,Prevalence,86,Italy,3,Both,25,50-69 years,493,Ischemic heart disease,1,Number,2019,954058.3777166532,1093099.620073202,826552.0937107446
5,Prevalence,86,Italy,3,Both,25,50-69 years,493,Ischemic heart disease,2,Percent,2019,0.05726563331595369,0.0656472543063855,0.049618049463328755
5,Prevalence,86,Italy,3,Both,25,50-69 years,493,Ischemic heart disease,3,Rate,2019,5708.798702911665,6540.77972478162,4945.839406345224
5,Prevalence,86,Italy,3,Both,26,70+ years,493,Ischemic heart disease,1,Number,2019,1667978.079056167,1906280.883194178,1455765.5185469862
5,Prevalence,86,Italy,3,Both,26,70+ years,493,Ischemic heart disease,2,Percent,2019,0.16211432978518983,0.18527104512390438,0.14148780104919498
5,Prevalence,86,Italy,3,Both,26,70+ years,493,Ischemic heart disease,3,Rate,2019,16207.39584382731,18522.934594518974,14145.370560407126
5,Prevalence,86,Italy,3,Both,27,Age-standardized,493,Ischemic heart disease,2,Percent,2019,0.02184190395497118,0.024278244133789977,0.019589656733487684
5,Prevalence,86,Italy,3,Both,27,Age-standardized,493,Ischemic heart disease,3,Rate,2019,2032.2897955256224,2251.263836714729,1829.6823041268353
5,Prevalence,86,Italy,3,Both,28,<1 year,493,Ischemic heart disease,1,Number,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,28,<1 year,493,Ischemic heart disease,2,Percent,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,28,<1 year,493,Ischemic heart disease,3,Rate,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,30,80-84,493,Ischemic heart disease,1,Number,2019,405418.263057697,475869.2564700141,341051.4026964233
5,Prevalence,86,Italy,3,Both,30,80-84,493,Ischemic heart disease,2,Percent,2019,0.18694686266861446,0.21942849943924508,0.1572664008686823
5,Prevalence,86,Italy,3,Both,30,80-84,493,Ischemic heart disease,3,Rate,2019,18691.771573432885,21939.908117782517,15724.143421464914
5,Prevalence,86,Italy,3,Both,31,85-89,493,Ischemic heart disease,1,Number,2019,234633.24020032238,277464.55339095823,197236.8495898221
5,Prevalence,86,Italy,3,Both,31,85-89,493,Ischemic heart disease,2,Percent,2019,0.17053182229498975,0.20165990188816776,0.14335648562314082
5,Prevalence,86,Italy,3,Both,31,85-89,493,Ischemic heart disease,3,Rate,2019,17051.43975469083,20164.108513221738,14333.741695398736
5,Prevalence,86,Italy,3,Both,32,90-94,493,Ischemic heart disease,1,Number,2019,84438.24674135436,105059.71047400299,67072.26963259361
5,Prevalence,86,Italy,3,Both,32,90-94,493,Ischemic heart disease,2,Percent,2019,0.13811463068326257,0.17184628049041456,0.10971333766680622
5,Prevalence,86,Italy,3,Both,32,90-94,493,Ischemic heart disease,3,Rate,2019,13810.530868784734,17183.33137601967,10970.190475860763
5,Prevalence,86,Italy,3,Both,37,20+ years,493,Ischemic heart disease,1,Number,2019,2756511.1509604463,3095201.962289682,2459309.9001336414
5,Prevalence,86,Italy,3,Both,37,20+ years,493,Ischemic heart disease,2,Percent,2019,0.056255525911169314,0.06316012373518183,0.050213725296067734
5,Prevalence,86,Italy,3,Both,37,20+ years,493,Ischemic heart disease,3,Rate,2019,5571.401682628563,6255.956343498722,4970.7048385911885
5,Prevalence,86,Italy,3,Both,39,0-14 years,493,Ischemic heart disease,1,Number,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,39,0-14 years,493,Ischemic heart disease,2,Percent,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,39,0-14 years,493,Ischemic heart disease,3,Rate,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,41,50-74 years,493,Ischemic heart disease,1,Number,2019,1408657.6989694743,1595802.7214438466,1229578.8550454378
5,Prevalence,86,Italy,3,Both,41,50-74 years,493,Ischemic heart disease,2,Percent,2019,0.07081559501626984,0.08023231709803323,0.061843465112172945
5,Prevalence,86,Italy,3,Both,41,50-74 years,493,Ischemic heart disease,3,Rate,2019,7062.671137323376,8000.971300443503,6164.812854780499
5,Prevalence,86,Italy,3,Both,42,<28 days,493,Ischemic heart disease,1,Number,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,42,<28 days,493,Ischemic heart disease,2,Percent,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,42,<28 days,493,Ischemic heart disease,3,Rate,2019,0.0,0.0,0.0
5,Prevalence,86,Italy,3,Both,157,25+ years,493,Ischemic heart disease,1,Number,2019,2755034.044325798,3093751.3011251637,2457835.291512837
5,Prevalence,86,Italy,3,Both,157,25+ years,493,Ischemic heart disease,2,Percent,2019,0.059682432571008005,0.06700643770281005,0.05325968591946159
5,Prevalence,86,Italy,3,Both,157,25+ years,493,Ischemic heart disease,3,Rate,2019,5922.400706720698,6650.529393616096,5283.522901445983
5,Prevalence,86,Italy,3,Both,158,<20 years,493,Ischemic heart disease,1,Number,2019,632.0338892060535,862.7766405564439,442.8000350710474
5,Prevalence,86,Italy,3,Both,158,<20 years,493,Ischemic heart disease,2,Percent,2019,6.87410499227591e-05,9.404891920501334e-05,4.727207058555873e-05
5,Prevalence,86,Italy,3,Both,158,<20 years,493,Ischemic heart disease,3,Rate,2019,5.8321365713223665,7.961331321320064,4.085968050802975
5,Prevalence,86,Italy,3,Both,159,10-24 years,493,Ischemic heart disease,1,Number,2019,2109.1405238549382,2713.0205707830837,1603.8129742083197
5,Prevalence,86,Italy,3,Both,159,10-24 years,493,Ischemic heart disease,2,Percent,2019,0.0002605501141187436,0.00033430002350711763,0.00019767925422524494
5,Prevalence,86,Italy,3,Both,159,10-24 years,493,Ischemic heart disease,3,Rate,2019,24.204645526107747,31.134815569718544,18.405470897658827
6,Incidence,86,Italy,3,Both,15,50-54 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,1766.5068112072304,2190.346815258053,1395.9358938113335
6,Incidence,86,Italy,3,Both,15,50-54 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,8.515481526789234e-05,0.00011118820119879969,6.36203603328347e-05
6,Incidence,86,Italy,3,Both,15,50-54 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,35.72304268908853,44.29411326860343,28.22920195352887
6,Incidence,86,Italy,3,Both,16,55-59 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,3042.8696663852193,3773.496443772781,2382.0412748103927
6,Incidence,86,Italy,3,Both,16,55-59 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.00016708259249808232,0.00021392681399413823,0.00012375514018066872
6,Incidence,86,Italy,3,Both,16,55-59 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,68.75708211102346,85.26642060826731,53.824917094970566
6,Incidence,86,Italy,3,Both,17,60-64 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,4343.315804224293,5334.799126668663,3460.2966566021646
6,Incidence,86,Italy,3,Both,17,60-64 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.000273902555172338,0.000350320114907999,0.00020687941767628322
6,Incidence,86,Italy,3,Both,17,60-64 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,112.85579874184089,138.61829157849928,89.91161607100865
6,Incidence,86,Italy,3,Both,18,65-69 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,5941.612681080346,7240.755991507973,4762.344212324225
6,Incidence,86,Italy,3,Both,18,65-69 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0003836085355846407,0.0004942611331646454,0.0002907463633704995
6,Incidence,86,Italy,3,Both,18,65-69 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,170.1019004978701,207.29495867658878,136.3407284895736
6,Incidence,86,Italy,3,Both,19,70-74 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,7285.842568524385,8944.374010912117,5833.062059964791
6,Incidence,86,Italy,3,Both,19,70-74 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0004807297047952365,0.0006127347505076404,0.0003753436771029008
6,Incidence,86,Italy,3,Both,19,70-74 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,225.35554195207598,276.6549281971927,180.42015722962418
6,Incidence,86,Italy,3,Both,20,75-79 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,6906.999384270709,8429.80035917278,5562.639539903992
6,Incidence,86,Italy,3,Both,20,75-79 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0005260259067025912,0.0006694987502027693,0.00040770718383475795
6,Incidence,86,Italy,3,Both,20,75-79 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,253.10744805984027,308.91059023736005,203.84329288173586
6,Incidence,86,Italy,3,Both,21,80+ years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,11241.76381270608,13192.762322875618,9183.930686056008
6,Incidence,86,Italy,3,Both,21,80+ years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0004897978055613338,0.0005866956711244671,0.00039422699627137704
6,Incidence,86,Italy,3,Both,21,80+ years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,259.6526863624578,304.71518835899565,212.1226093814395
6,Incidence,86,Italy,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,41734.87867035916,49564.0699700164,34310.6077441856
6,Incidence,86,Italy,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.00014360525087722009,0.00017084935684898826,0.00011603467764836984
6,Incidence,86,Italy,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,69.19695765086395,82.1778560280206,56.887422383619096
6,Incidence,86,Italy,3,Both,23,5-14 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,1.1869871171726016,1.44068344201254,0.9792943947529658
6,Incidence,86,Italy,3,Both,23,5-14 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,3.763802749932612e-08,4.7634614014372666e-08,2.8716987046892906e-08
6,Incidence,86,Italy,3,Both,23,5-14 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.021231940351864678,0.025769871015610544,0.017516887820853193
6,Incidence,86,Italy,3,Both,24,15-49 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,1204.7809548437326,1480.0985485420529,965.7007828265863
6,Incidence,86,Italy,3,Both,24,15-49 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,1.0036727174853855e-05,1.240685251796242e-05,8.003424097153828e-06
6,Incidence,86,Italy,3,Both,24,15-49 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,4.750831676696442,5.836495871532152,3.808063076377376
6,Incidence,86,Italy,3,Both,25,50-69 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,15094.304962897088,18275.7879510877,12117.439400402543
6,Incidence,86,Italy,3,Both,25,50-69 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.00021383366715460437,0.0002656803692738542,0.0001675430775329664
6,Incidence,86,Italy,3,Both,25,50-69 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,90.31978609083795,109.3568244739464,72.50711690954137
6,Incidence,86,Italy,3,Both,26,70+ years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,25434.605765501172,30041.097944559453,20918.858060358347
6,Incidence,86,Italy,3,Both,26,70+ years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0004955265003364356,0.0006007521588816685,0.0004048978982230187
6,Incidence,86,Italy,3,Both,26,70+ years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,247.14277060909058,291.9030963801214,203.26419000477077
6,Incidence,86,Italy,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,5.896841554663947e-05,7.107569259724403e-05,4.7044286046708684e-05
6,Incidence,86,Italy,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,30.15649282956514,36.006894602575294,24.63927760794588
6,Incidence,86,Italy,3,Both,28,<1 year,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,28,<1 year,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,28,<1 year,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,30,80-84,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,5985.905323827866,7177.572581867945,4787.203182735822
6,Incidence,86,Italy,3,Both,30,80-84,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0005454151590894651,0.0006818454863553299,0.0004247515551952826
6,Incidence,86,Italy,3,Both,30,80-84,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,275.979612090793,330.9213209591335,220.71356058909058
6,Incidence,86,Italy,3,Both,31,85-89,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,3724.5103004489524,4371.544964761051,2991.160431634931
6,Incidence,86,Italy,3,Both,31,85-89,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0005042130888475312,0.0006100100399170342,0.0003998197245905564
6,Incidence,86,Italy,3,Both,31,85-89,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,270.6703574890302,317.69213747337875,217.37581534949095
6,Incidence,86,Italy,3,Both,32,90-94,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,1246.9160561652157,1474.272701233537,960.6729368456313
6,Incidence,86,Italy,3,Both,32,90-94,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.00035512909823696835,0.0004344619544996295,0.0002743672013151968
6,Incidence,86,Italy,3,Both,32,90-94,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,203.94280256910048,241.12874716311094,157.12551789182106
6,Incidence,86,Italy,3,Both,37,20+ years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,41729.61852633703,49558.26854510086,34305.85100946541
6,Incidence,86,Italy,3,Both,37,20+ years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0001828866454014672,0.0002176581962005677,0.00014744368269667952
6,Incidence,86,Italy,3,Both,37,20+ years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,84.3430170025161,100.16611783490481,69.3382560674731
6,Incidence,86,Italy,3,Both,39,0-14 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,1.1869871171726019,1.4406834420125403,0.979294394752966
6,Incidence,86,Italy,3,Both,39,0-14 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,2.4800318369816824e-08,3.115029605616402e-08,1.9411661026462123e-08
6,Incidence,86,Italy,3,Both,39,0-14 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.014930150431287318,0.01812119120917492,0.012317751741910594
6,Incidence,86,Italy,3,Both,41,50-74 years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,22380.14753142147,27221.54086038046,18055.936855611897
6,Incidence,86,Italy,3,Both,41,50-74 years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.00026071839517629355,0.0003230746918453347,0.00020821374610683515
6,Incidence,86,Italy,3,Both,41,50-74 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,112.20868074255603,136.48226328420768,90.5281277209893
6,Incidence,86,Italy,3,Both,42,<28 days,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,42,<28 days,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,42,<28 days,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,0.0,0.0,0.0
6,Incidence,86,Italy,3,Both,157,25+ years,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,41721.60678758852,49550.367064331615,34297.9937782064
6,Incidence,86,Italy,3,Both,157,25+ years,426,"Tracheal, bronchus, and lung cancer",2,Percent,2019,0.0001956150503523112,0.0002333645230955419,0.00015759631547086983
6,Incidence,86,Italy,3,Both,157,25+ years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2019,89.68748463680231,106.51669786965601,73.72920237029597
